"TimeStamp","IPAddress","UserAgent","RequestType","API","StatusCode","UserName","UserLogin","EnterpriseId","EnterpriseName","ResponseTime"
"2018-09-18 04:49:41","157.49.141.133","Mozilla/5.0 (Windows NT 10.0; WOW64;Trident/7.0; rv:11.0) likeGecko","GET","/v2/developers","200","testUser","test@demo.com","2","Enterprise-2","1117"
"2018-09-18 04:49:38","157.49.141.133","Mozilla/5.0 (Windows NT 10.0; WOW64;Trident/7.0; rv:11.0) likeGecko","POST","/v1/admin/developers","200","testUser","test@demo.com","2","Enterprise-2","346"
"2018-09-18 04:49:38","157.49.141.133","Mozilla/5.0 (Windows NT 10.0; WOW64;Trident/7.0; rv:11.0) likeGecko","POST","/v1/admin/developers","200","testUser","test@demo.com","2","Enterprise-2","346"
"2018-09-18 04:49:39","157.49.141.133","Mozilla/5.0 (Windows NT 10.0; WOW64;Trident/7.0; rv:11.0) likeGecko","GET","/v2/developers","200","testUser","test@demo.com","2","Enterprise-2","1240"
"2018-09-18 04:49:41","157.49.141.133","Mozilla/5.0 (Windows NT 10.0; WOW64;Trident/7.0; rv:11.0) likeGecko","GET","/v2/developers","200","testUser","test@demo.com","2","Enterprise-2","1117"
"2018-09-18 04:49:38","157.49.141.133","Mozilla/5.0 (Windows NT 10.0; WOW64;Trident/7.0; rv:11.0) likeGecko","POST","/v1/admin/developers","200","testUser","test@demo.com","2","Enterprise-2","346"
"2018-09-18 04:49:38","157.49.141.133","Mozilla/5.0 (Windows NT 10.0; WOW64;Trident/7.0; rv:11.0) likeGecko","POST","/v1/admin/developers","200","testUser","test@demo.com","2","Enterprise-2","346"
"2018-09-18 04:49:39","157.49.141.133","Mozilla/5.0 (Windows NT 10.0; WOW64;Trident/7.0; rv:11.0) likeGecko","GET","/v2/developers","200","testUser","test@demo.com","2","Enterprise-2","1240"
"2018-09-18 04:49:41","157.49.141.133","Mozilla/5.0 (Windows NT 10.0; WOW64;Trident/7.0; rv:11.0) likeGecko","GET","/v2/developers","200","testUser","test@demo.com","2","Enterprise-2","1117"
"2018-09-18 04:49:38","157.49.141.133","Mozilla/5.0 (Windows NT 10.0; WOW64;Trident/7.0; rv:11.0) likeGecko","POST","/v1/admin/developers","200","testUser","test@demo.com","2","Enterprise-2","346"
"2018-09-18 04:49:38","157.49.141.133","Mozilla/5.0 (Windows NT 10.0; WOW64;Trident/7.0; rv:11.0) likeGecko","POST","/v1/admin/developers","200","testUser","test@demo.com","2","Enterprise-2","346"
"2018-09-18 04:49:39","157.49.141.133","Mozilla/5.0 (Windows NT 10.0; WOW64;Trident/7.0; rv:11.0) likeGecko","GET","/v2/developers","200","testUser","test@demo.com","2","Enterprise-2","1240"
"2018-09-18 04:49:41","157.49.141.133","Mozilla/5.0 (Windows NT 10.0; WOW64;Trident/7.0; rv:11.0) likeGecko","GET","/v2/developers","200","testUser","test@demo.com","2","Enterprise-2","1117"
"2018-09-18 04:49:38","157.49.141.133","Mozilla/5.0 (Windows NT 10.0; WOW64;Trident/7.0; rv:11.0) likeGecko","POST","/v1/admin/developers","200","testUser","test@demo.com","2","Enterprise-2","346"
"2018-09-18 04:49:38","157.49.141.133","Mozilla/5.0 (Windows NT 10.0; WOW64;Trident/7.0; rv:11.0) likeGecko","POST","/v1/admin/developers","200","testUser","test@demo.com","2","Enterprise-2","346"
"2018-09-18 04:49:39","157.49.141.133","Mozilla/5.0 (Windows NT 10.0; WOW64;Trident/7.0; rv:11.0) likeGecko","GET","/v2/developers","200","testUser","test@demo.com","2","Enterprise-2","1240"
"2018-09-18 04:49:41","157.49.141.133","Mozilla/5.0 (Windows NT 10.0; WOW64;Trident/7.0; rv:11.0) likeGecko","GET","/v2/developers","200","testUser","test@demo.com","2","Enterprise-2","1117"
"2018-09-18 04:49:38","157.49.141.133","Mozilla/5.0 (Windows NT 10.0; WOW64;Trident/7.0; rv:11.0) likeGecko","POST","/v1/admin/developers","200","testUser","test@demo.com","2","Enterprise-2","346"
"2018-09-18 04:49:38","157.49.141.133","Mozilla/5.0 (Windows NT 10.0; WOW64;Trident/7.0; rv:11.0) likeGecko","POST","/v1/admin/developers","200","testUser","test@demo.com","2","Enterprise-2","346"
"2018-09-18 04:49:39","157.49.141.133","Mozilla/5.0 (Windows NT 10.0; WOW64;Trident/7.0; rv:11.0) likeGecko","GET","/v2/developers","200","testUser","test@demo.com","2","Enterprise-2","1240"
"2018-09-18 04:49:41","157.49.141.133","Mozilla/5.0 (Windows NT 10.0; WOW64;Trident/7.0; rv:11.0) likeGecko","GET","/v2/developers","200","testUser","test@demo.com","2","Enterprise-2","1117"
"2018-09-18 04:49:38","157.49.141.133","Mozilla/5.0 (Windows NT 10.0; WOW64;Trident/7.0; rv:11.0) likeGecko","POST","/v1/admin/developers","200","testUser","test@demo.com","2","Enterprise-2","346"
"2018-09-18 04:49:38","157.49.141.133","Mozilla/5.0 (Windows NT 10.0; WOW64;Trident/7.0; rv:11.0) likeGecko","POST","/v1/admin/developers","200","testUser","test@demo.com","2","Enterprise-2","346"
"2018-09-18 04:49:39","157.49.141.133","Mozilla/5.0 (Windows NT 10.0; WOW64;Trident/7.0; rv:11.0) likeGecko","GET","/v2/developers","200","testUser","test@demo.com","2","Enterprise-2","1240"
"2018-09-18 04:49:41","157.49.141.133","Mozilla/5.0 (Windows NT 10.0; WOW64;Trident/7.0; rv:11.0) likeGecko","GET","/v2/developers","200","testUser","test@demo.com","2","Enterprise-2","1117"
"2018-09-18 04:49:38","157.49.141.133","Mozilla/5.0 (Windows NT 10.0; WOW64;Trident/7.0; rv:11.0) likeGecko","POST","/v1/admin/developers","200","testUser","test@demo.com","2","Enterprise-2","346"
"2018-09-18 04:49:38","157.49.141.133","Mozilla/5.0 (Windows NT 10.0; WOW64;Trident/7.0; rv:11.0) likeGecko","POST","/v1/admin/developers","200","testUser","test@demo.com","2","Enterprise-2","346"
"2018-09-18 04:49:39","157.49.141.133","Mozilla/5.0 (Windows NT 10.0; WOW64;Trident/7.0; rv:11.0) likeGecko","GET","/v2/developers","200","testUser","test@demo.com","2","Enterprise-2","1240"
"2018-09-18 04:49:41","157.49.141.133","Mozilla/5.0 (Windows NT 10.0; WOW64;Trident/7.0; rv:11.0) likeGecko","GET","/v2/developers","200","testUser","test@demo.com","2","Enterprise-2","1117"
"2018-09-18 04:49:38","157.49.141.133","Mozilla/5.0 (Windows NT 10.0; WOW64;Trident/7.0; rv:11.0) likeGecko","POST","/v1/admin/developers","200","testUser","test@demo.com","2","Enterprise-2","346"
"2018-09-18 04:49:38","157.49.141.133","Mozilla/5.0 (Windows NT 10.0; WOW64;Trident/7.0; rv:11.0) likeGecko","POST","/v1/admin/developers","200","testUser","test@demo.com","2","Enterprise-2","346"
"2018-09-18 04:49:39","157.49.141.133","Mozilla/5.0 (Windows NT 10.0; WOW64;Trident/7.0; rv:11.0) likeGecko","GET","/v2/developers","200","testUser","test@demo.com","2","Enterprise-2","1240"
"2018-09-18 04:49:41","157.49.141.133","Mozilla/5.0 (Windows NT 10.0; WOW64;Trident/7.0; rv:11.0) likeGecko","GET","/v2/developers","200","testUser","test@demo.com","2","Enterprise-2","1117"
"2018-09-18 04:49:38","157.49.141.133","Mozilla/5.0 (Windows NT 10.0; WOW64;Trident/7.0; rv:11.0) likeGecko","POST","/v1/admin/developers","200","testUser","test@demo.com","2","Enterprise-2","346"
"2018-09-18 04:49:38","157.49.141.133","Mozilla/5.0 (Windows NT 10.0; WOW64;Trident/7.0; rv:11.0) likeGecko","POST","/v1/admin/developers","200","testUser","test@demo.com","2","Enterprise-2","346"
"2018-09-18 04:49:39","157.49.141.133","Mozilla/5.0 (Windows NT 10.0; WOW64;Trident/7.0; rv:11.0) likeGecko","GET","/v2/developers","200","testUser","test@demo.com","2","Enterprise-2","1240"
"2018-09-18 04:49:41","157.49.141.133","Mozilla/5.0 (Windows NT 10.0; WOW64;Trident/7.0; rv:11.0) likeGecko","GET","/v2/developers","200","testUser","test@demo.com","2","Enterprise-2","1117"
"2018-09-18 04:49:38","157.49.141.133","Mozilla/5.0 (Windows NT 10.0; WOW64;Trident/7.0; rv:11.0) likeGecko","POST","/v1/admin/developers","200","testUser","test@demo.com","2","Enterprise-2","346"
"2018-09-18 04:49:38","157.49.141.133","Mozilla/5.0 (Windows NT 10.0; WOW64;Trident/7.0; rv:11.0) likeGecko","POST","/v1/admin/developers","200","testUser","test@demo.com","2","Enterprise-2","346"
"2018-09-18 04:49:39","157.49.141.133","Mozilla/5.0 (Windows NT 10.0; WOW64;Trident/7.0; rv:11.0) likeGecko","GET","/v2/developers","200","testUser","test@demo.com","2","Enterprise-2","1240"
"2018-09-18 04:49:41","157.49.141.133","Mozilla/5.0 (Windows NT 10.0; WOW64;Trident/7.0; rv:11.0) likeGecko","GET","/v2/developers","200","testUser","test@demo.com","2","Enterprise-2","1117"
"2018-09-18 04:49:38","157.49.141.133","Mozilla/5.0 (Windows NT 10.0; WOW64;Trident/7.0; rv:11.0) likeGecko","POST","/v1/admin/developers","200","testUser","test@demo.com","2","Enterprise-2","346"
"2018-09-18 04:49:38","157.49.141.133","Mozilla/5.0 (Windows NT 10.0; WOW64;Trident/7.0; rv:11.0) likeGecko","POST","/v1/admin/developers","200","testUser","test@demo.com","2","Enterprise-2","346"
"2018-09-18 04:49:39","157.49.141.133","Mozilla/5.0 (Windows NT 10.0; WOW64;Trident/7.0; rv:11.0) likeGecko","GET","/v2/developers","200","testUser","test@demo.com","2","Enterprise-2","1240"
"2018-09-18 04:49:41","157.49.141.133","Mozilla/5.0 (Windows NT 10.0; WOW64;Trident/7.0; rv:11.0) likeGecko","GET","/v2/developers","200","testUser","test@demo.com","2","Enterprise-2","1117"
"2018-09-18 04:49:38","157.49.141.133","Mozilla/5.0 (Windows NT 10.0; WOW64;Trident/7.0; rv:11.0) likeGecko","POST","/v1/admin/developers","200","testUser","test@demo.com","2","Enterprise-2","346"
"2018-09-18 04:49:38","157.49.141.133","Mozilla/5.0 (Windows NT 10.0; WOW64;Trident/7.0; rv:11.0) likeGecko","POST","/v1/admin/developers","200","testUser","test@demo.com","2","Enterprise-2","346"
"2018-09-18 04:49:39","157.49.141.133","Mozilla/5.0 (Windows NT 10.0; WOW64;Trident/7.0; rv:11.0) likeGecko","GET","/v2/developers","200","testUser","test@demo.com","2","Enterprise-2","1240"
"2018-09-18 04:49:41","157.49.141.133","Mozilla/5.0 (Windows NT 10.0; WOW64;Trident/7.0; rv:11.0) likeGecko","GET","/v2/developers","200","testUser","test@demo.com","2","Enterprise-2","1117"
"2018-09-18 04:49:38","157.49.141.133","Mozilla/5.0 (Windows NT 10.0; WOW64;Trident/7.0; rv:11.0) likeGecko","POST","/v1/admin/developers","200","testUser","test@demo.com","2","Enterprise-2","346"
"2018-09-18 04:49:38","157.49.141.133","Mozilla/5.0 (Windows NT 10.0; WOW64;Trident/7.0; rv:11.0) likeGecko","POST","/v1/admin/developers","200","testUser","test@demo.com","2","Enterprise-2","346"
"2018-09-18 04:49:39","157.49.141.133","Mozilla/5.0 (Windows NT 10.0; WOW64;Trident/7.0; rv:11.0) likeGecko","GET","/v2/developers","200","testUser","test@demo.com","2","Enterprise-2","1240"
"2018-09-18 04:49:41","157.49.141.133","Mozilla/5.0 (Windows NT 10.0; WOW64;Trident/7.0; rv:11.0) likeGecko","GET","/v2/developers","200","testUser","test@demo.com","2","Enterprise-2","1117"
"2018-09-18 04:49:38","157.49.141.133","Mozilla/5.0 (Windows NT 10.0; WOW64;Trident/7.0; rv:11.0) likeGecko","POST","/v1/admin/developers","200","testUser","test@demo.com","2","Enterprise-2","346"
"2018-09-18 04:49:38","157.49.141.133","Mozilla/5.0 (Windows NT 10.0; WOW64;Trident/7.0; rv:11.0) likeGecko","POST","/v1/admin/developers","200","testUser","test@demo.com","2","Enterprise-2","346"
"2018-09-18 04:49:39","157.49.141.133","Mozilla/5.0 (Windows NT 10.0; WOW64;Trident/7.0; rv:11.0) likeGecko","GET","/v2/developers","200","testUser","test@demo.com","2","Enterprise-2","1240"
"2018-09-18 04:49:41","157.49.141.133","Mozilla/5.0 (Windows NT 10.0; WOW64;Trident/7.0; rv:11.0) likeGecko","GET","/v2/developers","200","testUser","test@demo.com","2","Enterprise-2","1117"
"2018-09-18 04:49:38","157.49.141.133","Mozilla/5.0 (Windows NT 10.0; WOW64;Trident/7.0; rv:11.0) likeGecko","POST","/v1/admin/developers","200","testUser","test@demo.com","2","Enterprise-2","346"
"2018-09-18 04:49:38","157.49.141.133","Mozilla/5.0 (Windows NT 10.0; WOW64;Trident/7.0; rv:11.0) likeGecko","POST","/v1/admin/developers","200","testUser","test@demo.com","2","Enterprise-2","346"
"2018-09-18 04:49:39","157.49.141.133","Mozilla/5.0 (Windows NT 10.0; WOW64;Trident/7.0; rv:11.0) likeGecko","GET","/v2/developers","200","testUser","test@demo.com","2","Enterprise-2","1240"
"2018-09-18 04:49:41","157.49.141.133","Mozilla/5.0 (Windows NT 10.0; WOW64;Trident/7.0; rv:11.0) likeGecko","GET","/v2/developers","200","testUser","test@demo.com","2","Enterprise-2","1117"
"2018-09-18 04:49:38","157.49.141.133","Mozilla/5.0 (Windows NT 10.0; WOW64;Trident/7.0; rv:11.0) likeGecko","POST","/v1/admin/developers","200","testUser","test@demo.com","2","Enterprise-2","346"
"2018-09-18 04:49:38","157.49.141.133","Mozilla/5.0 (Windows NT 10.0; WOW64;Trident/7.0; rv:11.0) likeGecko","POST","/v1/admin/developers","200","testUser","test@demo.com","2","Enterprise-2","346"
"2018-09-18 04:49:39","157.49.141.133","Mozilla/5.0 (Windows NT 10.0; WOW64;Trident/7.0; rv:11.0) likeGecko","GET","/v2/developers","200","testUser","test@demo.com","2","Enterprise-2","1240"
"2018-09-18 04:49:41","157.49.141.133","Mozilla/5.0 (Windows NT 10.0; WOW64;Trident/7.0; rv:11.0) likeGecko","GET","/v2/developers","200","testUser","test@demo.com","2","Enterprise-2","1117"
"2018-09-18 04:49:38","157.49.141.133","Mozilla/5.0 (Windows NT 10.0; WOW64;Trident/7.0; rv:11.0) likeGecko","POST","/v1/admin/developers","200","testUser","test@demo.com","2","Enterprise-2","346"
"2018-09-18 04:49:38","157.49.141.133","Mozilla/5.0 (Windows NT 10.0; WOW64;Trident/7.0; rv:11.0) likeGecko","POST","/v1/admin/developers","200","testUser","test@demo.com","2","Enterprise-2","346"
"2018-09-18 04:49:39","157.49.141.133","Mozilla/5.0 (Windows NT 10.0; WOW64;Trident/7.0; rv:11.0) likeGecko","GET","/v2/developers","200","testUser","test@demo.com","2","Enterprise-2","1240"
"2018-09-18 04:49:41","157.49.141.133","Mozilla/5.0 (Windows NT 10.0; WOW64;Trident/7.0; rv:11.0) likeGecko","GET","/v2/developers","200","testUser","test@demo.com","2","Enterprise-2","1117"
"2018-09-18 04:49:38","157.49.141.133","Mozilla/5.0 (Windows NT 10.0; WOW64;Trident/7.0; rv:11.0) likeGecko","POST","/v1/admin/developers","200","testUser","test@demo.com","2","Enterprise-2","346"
"2018-09-18 04:49:38","157.49.141.133","Mozilla/5.0 (Windows NT 10.0; WOW64;Trident/7.0; rv:11.0) likeGecko","POST","/v1/admin/developers","200","testUser","test@demo.com","2","Enterprise-2","346"
"2018-09-18 04:49:39","157.49.141.133","Mozilla/5.0 (Windows NT 10.0; WOW64;Trident/7.0; rv:11.0) likeGecko","GET","/v2/developers","200","testUser","test@demo.com","2","Enterprise-2","1240"
"2018-09-18 04:49:41","157.49.141.133","Mozilla/5.0 (Windows NT 10.0; WOW64;Trident/7.0; rv:11.0) likeGecko","GET","/v2/developers","200","testUser","test@demo.com","2","Enterprise-2","1117"
"2018-09-18 04:49:38","157.49.141.133","Mozilla/5.0 (Windows NT 10.0; WOW64;Trident/7.0; rv:11.0) likeGecko","POST","/v1/admin/developers","200","testUser","test@demo.com","2","Enterprise-2","346"
"2018-09-18 04:49:38","157.49.141.133","Mozilla/5.0 (Windows NT 10.0; WOW64;Trident/7.0; rv:11.0) likeGecko","POST","/v1/admin/developers","200","testUser","test@demo.com","2","Enterprise-2","346"
"2018-09-18 04:49:39","157.49.141.133","Mozilla/5.0 (Windows NT 10.0; WOW64;Trident/7.0; rv:11.0) likeGecko","GET","/v2/developers","200","testUser","test@demo.com","2","Enterprise-2","1240"
"2018-09-18 04:49:41","157.49.141.133","Mozilla/5.0 (Windows NT 10.0; WOW64;Trident/7.0; rv:11.0) likeGecko","GET","/v2/developers","200","testUser","test@demo.com","2","Enterprise-2","1117"
"2018-09-18 04:49:38","157.49.141.133","Mozilla/5.0 (Windows NT 10.0; WOW64;Trident/7.0; rv:11.0) likeGecko","POST","/v1/admin/developers","200","testUser","test@demo.com","2","Enterprise-2","346"
"2018-09-18 04:49:38","157.49.141.133","Mozilla/5.0 (Windows NT 10.0; WOW64;Trident/7.0; rv:11.0) likeGecko","POST","/v1/admin/developers","200","testUser","test@demo.com","2","Enterprise-2","346"
